imdbId,tmdbId,title,originalTitle,releaseDate,runtime,genres,productionCountries,originalLanguage,spokenLanguages,budget,revenue,imdbRating,imdbVotes,tmdbRating,tmdbVotes,tmdbPopularity,collection,overview,tagline,cluster_no,embedding_x,embedding_y
tt0119567,330,The Lost World: Jurassic Park,The Lost World: Jurassic Park,1997-05-23,129,"Adventure,Action,Science Fiction",US,en,en,73000000,618638999,6.6,381058,6.5,6118,1.581,Jurassic Park Collection,"Four years after Jurassic Park's genetically bred dinosaurs ran amok, multimillionaire John Hammond shocks chaos theorist Ian Malcolm by revealing that he has been breeding more beasties at a secret location. Malcolm, his paleontologist ladylove and a wildlife videographer join an expedition to document the lethal lizards' natural behavior in this action-packed thriller.",Something has survived.,0,3.003724170641302,-16.114824008394848
tt0163025,331,Jurassic Park III,Jurassic Park III,2001-07-18,92,"Adventure,Action,Thriller,Science Fiction",US,en,"en,es",93000000,368780809,5.9,296987,6.1,5186,1.293,Jurassic Park Collection,"In need of funds for research, Dr. Alan Grant accepts a large sum of money to accompany Paul and Amanda Kirby on an aerial tour of the infamous Isla Sorna. It isn't long before all hell breaks loose and the stranded wayfarers must fight for survival as a host of new -- and even more deadly -- dinosaurs try to make snacks of them.","This time, it's not just a walk in the park!",0,2.7437249181263486,-15.435575967723482
tt0141369,332,Inspector Gadget,Inspector Gadget,1999-07-23,78,"Action,Adventure,Comedy,Family",US,en,"en,no,fr,es",75000000,0,4.2,45601,4.4,867,11.061,Inspector Gadget Collection,"John Brown is a bumbling but well-intentioned security guard who is badly injured in an explosion planned by an evil mastermind. He is taken to a laboratory, where Brenda, a leading robotics surgeon, replaces his damaged limbs with state-of-the-art gadgets and tools. Named ""Inspector Gadget"" by the press, John -- along with his niece, Penny, and her trusty dog, Brain -- uses his new powers to discover who was behind the explosion.",The greatest hero ever assembled.,2,2.833939253028107,-1.1552163476941124
tt0047478,346,Seven Samurai,七人の侍,1954-04-26,207,"Action,Drama",JP,ja,ja,2000000,271842,8.6,317450,8.4,2264,20.825,,"A samurai answers a village's request for protection after he falls on hard times. The town needs protection from bandits, so the samurai gathers six others to help him teach the people how to defend themselves, and the villagers provide the soldiers with food. A giant battle occurs when 40 bandits attack the village.",The Mighty Warriors Who Became the Seven National Heroes of a Small Town,3,12.793560464784422,3.482213966329926
tt0103776,364,Batman Returns,Batman Returns,1992-06-19,126,"Action,Fantasy","GB,US",en,en,80000000,280000000,7.0,275748,6.8,4583,29.199,Batman Collection,"While Batman deals with a deformed man calling himself the Penguin, an employee of a corrupt businessman transforms into the Catwoman.","The Bat, the Cat, the Penguin.",2,7.107298313506666,-0.12283401408788931
tt0378194,393,Kill Bill: Vol. 2,Kill Bill: Vol. 2,2004-04-16,136,"Action,Crime,Thriller",US,en,"en,zh,es,cn",30000000,152159461,8.0,687247,7.9,10544,29.163,Kill Bill Collection,"The Bride unwaveringly continues on her roaring rampage of revenge against the band of assassins who had tried to kill her and her unborn child. She visits each of her former associates one-by-one, checking off the victims on her Death List Five until there's nothing left to do … but kill Bill.",The bride is back for the final cut.,5,2.788484435724763,8.911936926462092
tt0370263,395,AVP: Alien vs. Predator,AVP: Alien vs. Predator,2004-08-12,101,"Adventure,Science Fiction,Action,Horror","CA,CZ,DE,GB,US",en,"it,en",70000000,177427090,5.6,185480,5.8,3060,24.608,AVP Collection,"When scientists discover something in the Arctic that appears to be a buried Pyramid, they send a research team out to investigate. Little do they know that they are about to step into a hunting ground where Aliens are grown as sport for the Predator race.",Whoever wins... We lose,0,4.274491332436888,-14.071785507640097
tt0112462,414,Batman Forever,Batman Forever,1995-06-16,121,"Action,Crime,Fantasy","GB,US",en,en,100000000,336529144,5.4,235737,5.4,3789,17.576,Batman Collection,Batman must battle a disfigured district attorney and a disgruntled former employee with help from an amorous psychologist and a young circus acrobat.,"Courage now, truth always...",2,7.426225946801552,0.023944224724677204
tt0118688,415,Batman & Robin,Batman & Robin,1997-06-20,125,"Science Fiction,Action,Fantasy","GB,US",en,en,125000000,238207122,3.8,235080,4.3,3676,27.146,Batman Collection,Batman and Robin deal with relationship issues while preventing Mr. Freeze and Poison Ivy from attacking Gotham City.,Strength. Courage. Honor. And loyalty.,2,7.398695586364573,-0.1758397139083176
tt0319262,435,The Day After Tomorrow,The Day After Tomorrow,2004-05-26,124,"Action,Adventure,Science Fiction,Thriller",US,en,"en,ja,fr,ar,es",125000000,544272402,6.4,417066,6.5,5930,22.095,,"After years of increases in the greenhouse effect,  havoc is wreaked globally in the form of catastrophic hurricanes, tornadoes, tidal waves, floods and the beginning of a new Ice Age. Paleoclimatologist, Jack Hall tries to warn the world while also shepherding to safety his son, trapped in New York after the city is overwhelmed by the start of the new big freeze.",Where will you be?,0,0.6567913633590741,-17.35520864735562
tt0758730,440,Aliens vs Predator: Requiem,Aliens vs Predator: Requiem,2007-12-25,94,"Fantasy,Action,Science Fiction,Thriller,Horror",US,en,en,40000000,130290885,4.7,116596,5.1,1898,34.471,AVP Collection,"The iconic creatures from two of the scariest film franchises in movie history wage their most brutal battle ever—in our own backyard. The small town of Gunnison, Colorado becomes a war zone between two of the deadliest extra-terrestrial life forms—the Alien and the Predator. When a Predator scout ship crash-lands in the hills outside the town, Alien Facehuggers and a hybrid Alien/Predator are released and begin to terrorize the town.",The Last Place On Earth We Want To Be Is In The Middle,0,4.785535785492711,-8.800240707579988
tt0162650,479,Shaft,Shaft,2000-06-15,99,"Action,Adventure,Crime,Thriller","DE,US",en,"en,es,de",46000000,107196498,5.9,73652,6.0,867,12.99,Shaft (Reboot) Collection,"New York police detective John Shaft arrests Walter Wade Jr. for a racially motivated slaying. But the only eyewitness disappears, and Wade jumps bail for Switzerland. Two years later Wade returns to face trial, confident his money and influence will get him acquitted -- especially since he's paid a drug kingpin to kill the witness.","Still the man, any questions?",8,-8.089408989808636,11.609277880708687
tt0409182,503,Poseidon,Poseidon,2006-05-10,98,"Adventure,Action,Drama,Thriller",US,en,"en,es",160000000,181674817,5.7,99134,5.8,1518,17.647,,"A packed cruise ship traveling the Atlantic is hit and overturned by a massive wave, compelling the passengers to begin a dramatic fight for their lives.",Mayday,0,-2.193077293709745,-14.438425239894686
tt0080455,525,The Blues Brothers,The Blues Brothers,1980-06-16,133,"Music,Comedy,Action,Crime",US,en,en,27000000,115229890,7.9,184052,7.7,2998,13.123,The Blues Brothers Collection,"Jake Blues, just released from prison, puts his old band back togther to save the Catholic home where he and his brother Elwood were raised.",They're on a mission from God.,3,0.7413901611077014,18.37166430795215
tt0438488,534,Terminator Salvation,Terminator Salvation,2009-05-20,115,"Action,Science Fiction,Thriller","DE,IT,GB,US",en,"en,it",200000000,371353001,6.5,344490,6.0,4886,36.433,The Terminator Collection,"All grown up in post-apocalyptic 2018, John Connor must lead the resistance of humans against the increasingly dominating militaristic robots. But when Marcus Wright appears, his existence confuses the mission as Connor tries to determine whether Wright has come from the future or the past -- and whether he's friend or foe.",The End Begins.,2,3.4476895081891334,-5.424223501120115
tt0069113,551,The Poseidon Adventure,The Poseidon Adventure,1972-12-13,117,"Action,Adventure,Drama,Thriller",US,en,en,5000000,84563118,7.1,41134,7.2,557,13.418,The Poseidon Adventure Collection,"When their ocean liner capsizes, a group of passengers struggle to survive and escape.","Hell, Upside Down",0,-2.124383955643078,-14.530653252658983
tt0145487,557,Spider-Man,Spider-Man,2002-05-01,121,"Fantasy,Action",US,en,en,139000000,821708551,7.3,690758,7.2,13372,65.298,Spider-Man Collection,"After being bitten by a genetically altered spider, nerdy high school student Peter Parker is endowed with amazing powers to become the Amazing superhero known as Spider-Man.",Go for the ultimate spin.,2,5.9885489471588835,-1.476306226054065
tt0316654,558,Spider-Man 2,Spider-Man 2,2004-06-25,127,"Action,Adventure,Fantasy",US,en,"en,ru,zh",200000000,783766341,7.3,546517,7.1,10811,22.261,Spider-Man Collection,"Peter Parker is going through a major identity crisis. Burned out from being Spider-Man, he decides to shelve his superhero alter ego, which leaves the city suffering in the wake of carnage left by the evil Doc Ock. In the meantime, Parker still can't act on his feelings for Mary Jane Watson, a girl he's loved since childhood.",There's a hero in all of us.,2,5.620122508026646,-1.3269995681958027
tt0413300,559,Spider-Man 3,Spider-Man 3,2007-05-01,139,"Fantasy,Action,Adventure",US,en,"en,fr",258000000,890871626,6.2,501760,6.3,9751,64.3,Spider-Man Collection,"The seemingly invincible Spider-Man goes up against an all-new crop of villains—including the shape-shifting Sandman. While Spider-Man’s superpowers are altered by an alien organism, his alter ego, Peter Parker, deals with nemesis Eddie Brock and also gets caught up in a love triangle.",The battle within.,2,5.8667436771198185,-1.3485535924498442
tt0360486,561,Constantine,Constantine,2005-02-08,121,"Fantasy,Action,Horror","DE,US",en,"en,tl",100000000,230884728,7.0,308433,6.9,4870,45.738,,"John Constantine has literally been to Hell and back. When he teams up with a policewoman to solve the mysterious suicide of her twin sister, their investigation takes them through the world of demons and angels that exists beneath the landscape of contemporary Los Angeles.","Hell Wants Him, Heaven Won't Take Him, Earth Needs Him.",8,-5.771452277525771,9.788832149345883
tt0095016,562,Die Hard,Die Hard,1988-07-15,131,"Action,Thriller",US,en,"en,de,it",28000000,140767956,8.2,796447,7.7,8206,26.256,Die Hard Collection,"NYPD cop John McClane's plan to reconcile with his estranged wife is thrown for a serious loop when, minutes after he arrives at her office, the entire building is overtaken by a group of terrorists. With little help from the LAPD, wisecracking McClane sets out to single-handedly rescue the hostages and bring the bad guys down.",Forty Stories. Twelve Terrorists. One Cop.,1,-8.316233046271462,2.59006003561586
tt0120201,563,Starship Troopers,Starship Troopers,1997-11-07,129,"Adventure,Action,Thriller,Science Fiction",US,en,en,105000000,121214377,7.2,270321,6.9,3336,18.331,Starship Troopers Collection,"Set in the future, the story follows a young soldier named Johnny Rico and his exploits in the Mobile Infantry. Rico's military career progresses from recruit to non-commissioned officer and finally to officer against the backdrop of an interstellar war between mankind and an arachnoid species known as ""the Bugs"".",The only good bug is a dead bug.,0,4.160269287098434,-7.252893395517174
tt0120616,564,The Mummy,The Mummy,1999-04-16,124,"Adventure,Action,Fantasy","MA,GB,US",en,"en,ar",80000000,415885488,7.0,392144,6.8,6682,40.838,The Mummy Collection,Dashing legionnaire Rick O'Connell stumbles upon the hidden ruins of Hamunaptra while in the midst of a battle to claim the area in 1920s Egypt. It has been over three thousand years since former High Priest Imhotep suffered a fate worse than death as a punishment for a forbidden love—along with a curse that guarantees eternal doom upon the world if he is ever awoken.,The legend you know. The adventure you have yet to imagine.,6,16.799126802356913,3.6018931156984797
tt0322259,584,2 Fast 2 Furious,2 Fast 2 Furious,2003-06-05,108,"Action,Crime,Thriller",US,en,"en,es",76000000,236350661,5.9,252278,6.4,5252,4.874,The Fast and the Furious Collection,"It's a major double-cross when former police officer Brian O'Conner teams up with his ex-con buddy Roman Pearce to transport a shipment of ""dirty"" money for shady Miami-based import-export dealer Carter Verone. But the guys are actually working with undercover agent Monica Fuentes to bring Verone down.",How Fast Do You Want It?,8,-6.487835151786657,15.386859625136731
tt0116629,602,Independence Day,Independence Day,1996-06-25,145,"Action,Adventure,Science Fiction",US,en,en,75000000,817400891,7.0,529527,6.8,7277,28.637,Independence Day Collection,"On July 2, a giant alien mothership enters orbit around Earth and deploys several dozen saucer-shaped 'destroyer' spacecraft that quickly lay waste to major cities around the planet. On July 3, the United States conducts a coordinated counterattack that fails. On July 4, a plan is devised to gain access to the interior of the alien mothership in space, in order to plant a nuclear missile.",Don't make plans for August.,0,4.233776621469583,-12.084402617747495
